"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Primary Source","Activity Status","Deactivation Date","Population Served Count","Rule Name","Violation Code","Violation Type","Violation Category Code","Is Health Based","Contaminant Name","Compliance Period Begin Date","Compliance Period End Date","Compliance Status","RTC Date","Enforcement Action Type Code","Enforcement Action Description","Is Major Violation","Severity Indicator Count","Public Notification Tier","Violation First Reported Date"
"VT0005600","GLEN RUN CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","95","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0006085","WEYBRIDGE ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","136","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","10-FEB-2010","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020731","MOUNTAIN PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","679","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","27-SEP-2010","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005201","JAY PEAK SUBDIVISION II","Region 1","Vermont","Community water system","State","Ground water","Active","-","66","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005291","MOUNT SNOW VILLAGE ASSOCIATION","Region 1","Vermont","Community water system","State","Ground water","Active","-","123","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","10-JAN-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005626","VALLEY PARK CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JUL-2004","30-SEP-2004","Returned to Compliance","28-DEC-2016","SOX","State Compliance achieved","-","-","3","23-FEB-2005"
"VT0005242","WALLINGFORD FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","956","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005207","WESTFIELD FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","27-SEP-2010","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0006622","GREENWOOD SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","60","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","16-MAR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020847","COBB HILL COHOUSING INC","Region 1","Vermont","Community water system","State","Ground water","Active","-","41","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020464","JAY PEAK VILLAGE PHASE I","Region 1","Vermont","Community water system","State","Ground water","Inactive","24-JAN-2013","288","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0004240","SNOW LAKE LODGE","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","10-JAN-2006","70","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","System Inactive","10-JAN-2006","SIE","State Public Notification requested","-","-","3","03-JUN-2005"
"VT0005166","MOUNT MANSFIELD TOLL HOUSE","Region 1","Vermont","Community water system","State","Ground water","Inactive","26-MAR-2007","900","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","System Inactive","26-MAR-2007","SIE","State Public Notification requested","-","-","3","03-JUN-2005"
"VT0005330","ROYALTON FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Surface water","Active","-","1,500","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005093","ST GEORGE FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020742","HARTLAND RECREATION CENTER","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","104","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020790","BIRCH LANDING CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","82","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","17-MAR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005631","WOODS","Region 1","Vermont","Community water system","State","Ground water","Active","-","280","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005577","MOUNTAIN SIDE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","45","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","21-DEC-2010","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020570","SOUTHEAST STATE CORRECTIONAL FACILITY","Region 1","Vermont","Community water system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0006634","GUILFORD CENTRAL SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","301","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","16-MAR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0005604","NORTHSIDE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","32","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","03-JUN-2005"
"VT0020905","CAMBRIDGE CHILDRENS SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","11-JUN-2010","44","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-APR-2004","-","Returned to Compliance","10-FEB-2010","SOX","State Compliance achieved","-","-","3","19-NOV-2004"
"VT0020913","NORTH BRANCH SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","31","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-APR-2004","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","19-NOV-2004"
"VT0005181","THETFORD WATER COOP INC","Region 1","Vermont","Community water system","State","Ground water","Active","-","115","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2004","31-MAR-2004","Returned to Compliance","28-DEC-2016","SOX","State Compliance achieved","-","-","3","04-JUN-2004"
"VT0020151","TRAILSIDE AT MAGIC MOUNTAIN","Region 1","Vermont","Community water system","State","Ground water","Active","-","150","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2004","30-JUN-2004","Returned to Compliance","28-DEC-2016","SOX","State Compliance achieved","-","-","3","07-AUG-2004"
"VT0005238","PICO VILLAGE WATER CORP","Region 1","Vermont","Community water system","State","Ground water","Active","-","89","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2004","30-JUN-2004","Returned to Compliance","28-DEC-2016","SOX","State Compliance achieved","-","-","3","07-AUG-2004"
"VT0006605","MT SCHOOL  AT WINHALL COMMUNITY CTR","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","84","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2004","-","Returned to Compliance","07-FEB-2017","SOX","State Compliance achieved","-","-","3","04-JUN-2004"
"VT0005417","BRANDON FIRE DISTRICT 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","98","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2004","30-JUN-2004","Returned to Compliance","15-JUN-2015","SOX","State Compliance achieved","-","-","3","07-AUG-2004"
"VT0005603","WINTERGREEN AT KILLINGTON","Region 1","Vermont","Community water system","State","Ground water","Active","-","50","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2004","30-JUN-2004","Returned to Compliance","13-JUN-2013","SOX","State Compliance achieved","-","-","3","07-AUG-2004"
"VT0005577","MOUNTAIN SIDE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","45","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2004","30-JUN-2004","Returned to Compliance","28-DEC-2016","SOX","State Compliance achieved","-","-","3","07-AUG-2004"
"VT0020387","WEST RIVER MONTESSORI SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","58","OCCT/SOWT Treatment Installation/Demonstration","TT","Y","Lead and Copper Rule","01-NOV-2003","-","Returned to Compliance","01-OCT-2010","SOX","State Compliance achieved","-","-","2","04-JUN-2004"
"VT0002327","THREE CORNERS PLAZA","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","83","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2003","-","Returned to Compliance","04-FEB-2004","SIE","State Public Notification requested","-","-","3","04-JUN-2004"
"VT0020874","AGRI-MARK WAITSFIELD","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","180","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2003","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","04-JUN-2004"
"VT0020901","BOOTH BROTHERS WELLS H P HOOD","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","80","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2003","-","Returned to Compliance","08-MAR-2004","SIF","State Public Notification received","-","-","3","04-JUN-2004"
"VT0020898","VERMONT CASTINGS FOUNDRY WATER SYSTEM","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","110","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","17-MAR-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2003"
"VT0020891","STOWE PROFESSIONAL CENTER","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","25","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","10-JAN-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2003"
"VT0005499","COLONIAL ESTATES WATER CORP","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","53","Water Quality Parameter M/R","MR","N","Lead and Copper Rule","01-JAN-2003","31-MAR-2003","Returned to Compliance","28-DEC-2016","SOX","State Compliance achieved","-","-","3","22-AUG-2003"
"VT0020860","KINDLE FARM SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","45","Lead and Copper Rule","57","OCCT/SOWT Study/Recommendation","TT","Y","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","16-MAY-2007","SOX","State Compliance achieved","-","-","2","08-NOV-2006"
"VT0020860","KINDLE FARM SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","45","Lead and Copper Rule","56","Initial, Follow-up, or Routine Source Water M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","11-OCT-2006","SOX","State Compliance achieved","-","-","3","08-NOV-2006"
"VT0005024","BROMLEY WATER COMPANY","Region 1","Vermont","Community water system","State","Ground water","Active","-","4,300","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2003"
"VT0005624","ALLEN POINT WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water","Inactive","03-MAY-2005","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","System Inactive","03-MAY-2005","SIF","State Public Notification received","-","-","3","21-NOV-2003"
"VT0001135","MARBLE ISLAND RESORT","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","07-SEP-2006","28","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","System Inactive","07-SEP-2006","SIE","State Public Notification requested","-","-","3","21-NOV-2003"
"VT0020831","VALLEY CENTER COMPLEX","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","252","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2003"
"VT0020874","AGRI-MARK WAITSFIELD","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","180","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-2003","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2003"
"VT0020545","HIGHLITE INDUSTRIAL PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","01-APR-2012","67","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2002","-","Returned to Compliance","24-MAR-2003","SIF","State Public Notification received","-","-","3","16-MAY-2003"
